Year,Month,Day,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0
2020,7,1,5404.446007287297,5204.174103557171,5105.425491892041,5048.220693336204,5001.166001402994,4951.428984736786,4897.248363701089,4842.536391709409,4793.179910515135,4754.69180748114,4730.907682059306,4723.463128324525,4731.825160427274,4753.686948253064,4785.568191406581,4823.494140872583,4863.6544793449575,4902.968993259523,4939.510212015362,4972.7539527243935,5003.646992086536,5034.49689065372,5068.702318814259,5110.353078303077,5163.7373779220125,5232.799807441151,5320.596859337667,5428.797774120207,5557.27693150387,5703.839976563835,5864.1193573669425,6031.665958226955,6198.252040896259,6354.386754515779,6490.029044055091,6595.46387636229,6662.286312599976,6684.4140860524185,6659.0229948483975,6587.270590002168,6474.6423306693705,6330.720590155284,6168.140628461169,6000.458899688811,5838.61783561761,5685.647540210841,5529.198643318874,5331.4518966107225
2020,7,2,5116.949367277937,4999.725613094222,4881.347568603003,4779.753867644751,4705.197482010377,4662.016257563038,4650.170496483599,4666.561136509847,4706.142414187009,4762.843172592178,4830.311184738145,4902.495011902655,4974.078001467393,5040.77905148693,5099.534729141616,5148.577227459743,5187.422479223494,5216.78251879988,5238.415891762579,5254.929558592795,5269.54532246702,5285.843332157612,5307.494669387268,5337.994425591517,5380.406005954397,5437.126668790796,5509.683515855449,5598.568293962051,5703.118450398355,5821.450904021494,5950.453950616282,6085.841615092415,6222.273594389964,6353.542703553541,6472.830443321077,6573.029950761355,6647.134174976939,6688.685637669226,6692.282593442226,6654.134797097288,6572.660414849714,6449.113883359712,6288.232724750491,6098.889467351188,5894.7329007608205,5694.800910002958,5524.085086986459,5414.025208268465
2020,7,3,5080.997168249589,4980.182329155561,4875.365656795261,4778.604062588417,4699.701218499932,4645.43787826354,4619.330624622809,4621.782302764141,4650.5058972104725,4701.121009784155,4767.838399832857,4844.163254743457,4923.5619688456245,5000.050222129207,5068.67206676767,5125.850549253554,5169.600119011379,5199.599700658536,5217.132836635481,5224.907739722937,5226.775431006141,5227.368378133467,5231.685191251035,5244.648979773194,5270.667922173842,5313.226453254943,5374.534228862449,5455.2576867848275,5554.355584573868,5669.035360282656,5794.841530612349,5925.880612708843,6055.179230831344,6175.163147361337,6278.234939093719,6357.416924485621,6407.013735503514,6423.235618934701,6404.709146492172,6352.7865107517955,6271.547984896559,6167.374428506455,6047.947928976215,5920.518778946569,5789.256003985546,5651.476572003975,5492.525236252682,5279.052687519491
2020,7,4,5483.042649163359,5272.804266715946,5167.89138816908,5112.480327883064,5076.386966405101,5045.944234462884,5017.24839000713,4991.351159958505,4971.021636687328,4958.7461884339755,4955.676562864135,4961.2758337457935,4973.4488623346015,4988.978517459928,5004.121021517372,5015.243463592199,5019.413745764848,5014.878004281999,5001.382873716291,4980.319839483907,4954.6863521412915,4928.873355742148,4908.301412202336,4898.93768409171,4906.73366955096,4937.0287651203935,4993.967465155988,5079.978290209116,5195.360371256829,5338.019001967574,5503.384407327294,5684.5384638638025,5872.562144428628,6057.102049071065,6227.1375228404595,6371.910551527488,6481.958867347519,6550.168488233225,6572.735257103515,6549.895840797173,6486.257092440284,6390.518676293574,6274.3473995524455,6150.122792477676,6027.232125541304,5906.549250397222,5772.685400721279,5583.5513885538
2020,7,5,5366.8508582440245,5139.984854431009,5030.022954810491,4977.224262924313,4947.053943685173,4921.9106811112415,4894.875464214145,4865.136670042455,4834.78325873815,4806.692874141785,4783.274754983215,4765.858606018763,4754.549955622681,4748.400036310486,4745.763867464551,4744.743995147983,4743.639252330961,4741.337944115827,4737.6130366307225,4733.293235168948,4730.298276882176,4731.539335886773,4740.696144020787,4761.891268684504,4799.288960224661,4856.651085158768,4936.885898212459,5041.626775626748,5170.87753450823,5322.758598127122,5493.384035036232,5676.893400657189,5865.654343584509,6050.642105295547,6221.9903411939285,6369.694122994744,6484.430547349979,6558.445073343115,6586.432542003626,6566.32079438913,6499.84190092923,6392.75124377041,6254.528055694698,6097.3625138148855,5934.204113702201,5775.613810080851,5625.1283030249,5472.808874915792
2020,7,6,4682.217715159174,4619.186971291274,4516.523582579415,4410.600958589465,4325.032986781402,4273.122666728813,4260.122212995158,4285.280959585392,4343.664403686666,4427.73420751101,4528.684934456217,4637.538729508503,4746.004063822022,4847.109049725825,4935.623695028604,5008.288804415198,5063.872050956737,5103.074032288294,5128.308893843673,5143.385345677578,5153.114619848907,5162.872112087964,5178.139124522033,5204.050275591152,5244.970768945155,5304.125815079146,5383.302077732587,5482.63807164957,5600.516969176196,5733.571280350059,5876.80435462421,6023.828612154448,6167.214848675532,6298.9408703855925,6410.921103962139,6495.591691837608,6546.517924172953,6558.982676578336,6530.50581655515,6461.235311842322,6354.141020397043,6214.931864542169,6051.606290972275,5873.534593738489,5689.959829069763,5507.791678936146,5328.554724624667,5144.339172236527
2020,7,7,4981.114062510076,4886.693347345087,4777.510212070171,4672.033084656881,4585.447696593256,4528.563532584816,4507.4586737441505,4523.674615439275,4574.79780917721,4655.288371912289,4757.43862598856,4872.364878552281,4990.9551207039585,5104.713123899613,5206.455734157962,5290.835013484076,5354.670252580625,5397.086779385227,5419.468914246758,5425.243374634262,5419.516910160017,5408.597952392891,5399.436593439485,5399.02026257874,5413.764051350436,5448.934744420366,5508.146246272771,5592.961252316127,5702.629697331783,5833.988724340799,5981.541652923771,6137.7246877905245,6293.359895958514,6438.281294288422,6562.107728298537,6655.121588166378,6709.196298635023,6718.697936136343,6681.267268843449,6598.3679836148,6475.464857769423,6321.672153507889,6148.68755838594,5968.800566772355,5791.736294306893,5620.066340701688,5442.887464763797,5227.436510498266
2020,7,8,4492.198162938026,4412.461539532635,4303.007455585358,4194.497100091703,4107.1516160807,4052.464774512263,4034.9063357765276,4053.561563827841,4103.66267919398,4177.977667189029,4268.0307966262735,4365.13745217533,4461.243440235665,4549.565793806565,4625.03827632153,4684.570267782951,4727.132508780962,4753.687279108178,4766.983997690004,4771.243949438226,4771.759872403454,4774.437475249986,4785.306600604467,4810.029704238363,4853.43458333088,4919.096859228513,5008.995601164652,5123.262667329688,5260.04283849326,5415.477627062648,5583.820761036936,5757.687767756968,5928.435816684303,6086.663023648632,6222.808771090626,6327.8282597964635,6393.905477467515,6415.1590481964995,6388.285014531352,6313.069500291205,6192.692407677445,6033.730816451971,5845.757576110822,5640.416713958937,5429.842722897363,5224.275542512953,5028.707105670678,4838.378690387959
2020,7,9,4747.575571447564,4695.179120963493,4577.2265970758435,4448.442845412597,4341.76757734042,4274.047465380627,4250.699031120223,4269.469624542852,4323.413765814887,4403.192488411709,4498.794086058569,4600.7658252890615,4701.037740492588,4793.411579129532,4873.780311340362,4940.136360460823,4992.419848981972,5032.251688258771,5062.590269775833,5087.344841023567,5110.973370021324,5138.087819247189,5173.085262197906,5219.8191840027575,5281.321611457002,5359.58341752441,5455.397240773594,5568.26495137701,5696.369482200362,5836.6091261447755,5984.691079290303,6135.280083495341,6282.19749197803,6418.665946990153,6537.59512003265,6631.9046221444205,6694.881244602786,6720.5691389291815,6704.193389393593,6642.619671242712,6534.8553236273,6382.600197771558,6190.8590681112555,5968.6312171634145,5729.697023610062,5493.525997541084,5286.335717017634,5142.3365260536775
2020,7,10,4828.506062735646,4761.991407734391,4649.238562573928,4528.483669586262,4425.909524288479,4357.3909775948405,4330.316929351353,4345.407123984237,4398.456365430333,4481.952218823102,4586.524760642526,4702.198477200993,4819.42699342999,4929.900939954296,5027.127936391291,5106.791382692844,5166.9015081563975,5207.7579294697525,5231.747814821376,5243.007640703944,5246.97946156441,5249.894589907851,5258.218605845612,5278.0916803914215,5314.797306049211,5372.290681408126,5452.815193559591,5556.631683178427,5681.8804620705705,5824.590381873205,5978.842625411622,6137.08930896076,6290.618444332995,6430.147314318032,6546.515863530541,6631.4402991838215,6678.274732698214,6682.715373371526,6643.367509585786,6562.080281200837,6443.938058903715,6296.780102288618,6130.102068451814,5953.173886729703,5772.188503068276,5586.235029248646,5381.867907871961,5126.020823625349
2020,7,11,5209.681405519071,5029.276404938049,4914.945555350192,4834.805906412875,4772.351419307319,4720.70350292945,4678.411170997845,4646.51638336936,4626.6322735610065,4619.812396305579,4626.017853918452,4644.0161783239255,4671.5711567813705,4705.806393664373,4743.647298079997,4782.266377670012,4819.475202612267,4854.023180636415,4885.778353787183,4915.778790706484,4946.154804365131,4979.932174457613,5020.734796072106,5072.411711774706,5138.618312886664,5222.384617501317,5325.704947670984,5449.183036203664,5591.7645946326575,5750.585668176292,5920.95969087044,6096.519034554909,6269.518018981268,6431.293817097057,6572.869449340414,6685.669113819858,6762.300445317572,6797.340935269372,6788.04667722077,6734.88082773398,6641.7366912519565,6515.706149186913,6366.2182582724645,6203.34524117471,6035.0437834913255,5863.068535246427,5677.26199263256,5447.890505806806
2020,7,12,5381.910688357182,5168.475510881625,5048.755821805368,4977.475865784357,4927.917091441376,4886.111060348024,4846.377766994107,4807.990811803263,4772.773175113072,4743.448563613415,4722.593442028061,4712.0539218317645,4712.709655518236,4724.483779373318,4746.513759862729,4777.412728614399,4815.564538562316,4859.408339121095,4907.679951279481,4959.5877242350125,5014.909873642289,5074.008537713986,5137.762941295726,5207.430129632929,5284.4467228635895,5370.189049298879,5465.711840301027,5571.487412025768,5687.16791948145,5811.392846239874,5941.662388754694,6074.294807559065,6204.482148660465,6326.4539872042005,6433.7530119556595,6519.619353334207,6577.472559638783,6601.471045719287,6587.118675708853,6531.876896447007,6435.728511016268,6301.625772303039,6135.740984667298,5947.422227774683,5748.740160179426,5553.494121720321,5375.526932745821,5226.177885043628
2020,7,13,4414.967262422602,4381.534148162492,4271.518008288709,4147.212376837435,4046.1018160195717,3987.2839252411754,3976.7592012088,4011.721696702533,4083.9739208547803,4182.58023663338,4295.86414169363,4412.846266835049,4524.211691975426,4622.887262836639,4704.301992424182,4766.396349875059,4809.439275346595,4835.7051133226805,4849.05632802202,4854.471853507784,4857.555237617232,4864.051362955011,4879.395469923411,4908.313466099524,4954.488083209506,5020.301337495941,5106.659961427913,5212.907004457204,5336.819647890099,5474.6904439100845,5621.486671357484,5771.080301057603,5916.539181263374,6050.468489175561,6165.3902474945535,6254.147775556767,6310.321332814921,6328.640918241474,6305.38221261909,6238.731991757346,6129.109997235835,5979.435227575743,5795.325906506118,5585.22399650052,5360.437054763454,5135.092475520602,4926.00172673084,4752.435071136554
